<F> l e b e n s w e i s e <EOS>	l e b e n s w e i s e n <EOS>	1
<F> l e b e n s w e l t <EOS>	l e b e n s w e l t e n <EOS>	1
<N> l e b e n s z e i c h e n <EOS>	l e b e n s z e i c h e n <EOS>	3
<M> l e b e r k ä s e <EOS>	l e b e r k ä s e <EOS>	3
<F> l e b e r <EOS>	l e b e r n <EOS>	1
<F> l e b e r w u r s t <EOS>	l e b e r w ü r s t e <EOS>	2
<F> l e c k e r <EOS>	l e c k e r <EOS>	3
<N> l e c k <EOS>	l e c k e <EOS>	2
<F> l e d e r h o s e <EOS>	l e d e r h o s e n <EOS>	1
<N> l e d e r <EOS>	l e d e r <EOS>	3
<M> l e d e r m a n t e l <EOS>	l e d e r m ä n t e l <EOS>	3
<M> l e d e r s t i e f e l <EOS>	l e d e r s t i e f e l <EOS>	3
<N> l e e r z e i c h e n <EOS>	l e e r z e i c h e n <EOS>	3
<F> l e f z e <EOS>	l e f z e n <EOS>	1
<F> l e g a s t h e n i e <EOS>	l e g a s t h e n i e n <EOS>	1
<M> l e g a s t h e n i k e r <EOS>	l e g a s t h e n i k e r <EOS>	3
<F> l e g e n d e <EOS>	l e g e n d e n <EOS>	1
<M> l e g i e r u n g s b e s t a n d t e i l <EOS>	l e g i e r u n g s b e s t a n d t e i l e <EOS>	2
<N> l e g i e r u n g s e l e m e n t <EOS>	l e g i e r u n g s e l e m e n t e <EOS>	2
<N> l e g i e r u n g s m e t a l l <EOS>	l e g i e r u n g s m e t a l l e <EOS>	2
<F> l e g i o n <EOS>	l e g i o n e n <EOS>	1
<M> l e g u a n <EOS>	l e g u a n e <EOS>	2
<N> l e h e n <EOS>	l e h e n <EOS>	3
<M> l e h m <EOS>	l e h m e <EOS>	2
<F> l e h n ü b e r s e t z u n g <EOS>	l e h n ü b e r s e t z u n g e n <EOS>	1
<N> l e h n w o r t <EOS>	l e h n w ö r t e r <EOS>	4
<N> l e h r b u c h <EOS>	l e h r b ü c h e r <EOS>	4
<F> l e h r e r i n <EOS>	l e h r e r i n n e n <EOS>	6
<M> l e h r k ö r p e r <EOS>	l e h r k ö r p e r <EOS>	3
<M> l e h r l i n g <EOS>	l e h r l i n g e <EOS>	2
<N> l e h r w e r k <EOS>	l e h r w e r k e <EOS>	2
<M> l e i b <EOS>	l e i b e r <EOS>	4
<M> l e i b w ä c h t e r <EOS>	l e i b w ä c h t e r <EOS>	3
<F> l e i c h e n h a l l e <EOS>	l e i c h e n h a l l e n <EOS>	1
<N> l e i c h e n s c h a u h a u s <EOS>	l e i c h e n s c h a u h ä u s e r <EOS>	4
<N> l e i c h e n t u c h <EOS>	l e i c h e n t ü c h e r <EOS>	4
<M> l e i c h n a m <EOS>	l e i c h n a m e <EOS>	2
<M> l e i c h t e r <EOS>	l e i c h t e r <EOS>	3
<N> l e i c h t m e t a l l <EOS>	l e i c h t m e t a l l e <EOS>	2
<F> l e i e r <EOS>	l e i e r n <EOS>	1
<M> l e i e r s c h w a n z <EOS>	l e i e r s c h w ä n z e <EOS>	2
<F> l e i h a r b e i t e r i n <EOS>	l e i h a r b e i t e r i n n e n <EOS>	6
<M> l e i h a r b e i t e r <EOS>	l e i h a r b e i t e r <EOS>	3
<M> l e i m <EOS>	l e i m e <EOS>	2
<F> l e i n w a n d <EOS>	l e i n w ä n d e <EOS>	2
<M> l e i p z i g e r <EOS>	l e i p z i g e r <EOS>	3
<F> l e i s t e <EOS>	l e i s t e n <EOS>	1
<M> l e i s t u n g s s p o r t <EOS>	l e i s t u n g s s p o r t e <EOS>	2
<F> l e i t e r i n <EOS>	l e i t e r i n n e n <EOS>	6
<F> l e i t f ä h i g k e i t <EOS>	l e i t f ä h i g k e i t e n <EOS>	1
<M> l e i t k e g e l <EOS>	l e i t k e g e l <EOS>	3
<M> l e i t u n g s w e g <EOS>	l e i t u n g s w e g e <EOS>	2
<F> l e k t i o n <EOS>	l e k t i o n e n <EOS>	1
<F> l e k t ü r e <EOS>	l e k t ü r e n <EOS>	1
<F> l e m m a g r u p p e <EOS>	l e m m a g r u p p e n <EOS>	1
<F> l e m m a l i s t e <EOS>	l e m m a l i s t e n <EOS>	1
<F> l e n d e <EOS>	l e n d e n <EOS>	1
<M> l e n k e r <EOS>	l e n k e r <EOS>	3
<F> l e n k e r t a s c h e <EOS>	l e n k e r t a s c h e n <EOS>	1
<F> l e n k s t a n g e <EOS>	l e n k s t a n g e n <EOS>	1
<M> l e n z <EOS>	l e n z e <EOS>	2
<M> l e o p a r d e n h a i <EOS>	l e o p a r d e n h a i e <EOS>	2
<M> l e o p a r d <EOS>	l e o p a r d e n <EOS>	1
<F> l e r c h e <EOS>	l e r c h e n <EOS>	1
<N> l e s e b e i s p i e l <EOS>	l e s e b e i s p i e l e <EOS>	2
<M> l e s e k o p f <EOS>	l e s e k ö p f e <EOS>	2
<N> l e s e z e i c h e n <EOS>	l e s e z e i c h e n <EOS>	3
<M> l e t t e <EOS>	l e t t e n <EOS>	1
<F> l e t t i n <EOS>	l e t t i n n e n <EOS>	6
<F> l e u c h t e <EOS>	l e u c h t e n <EOS>	1
<M> l e u c h t e r <EOS>	l e u c h t e r <EOS>	3
<N> l e u c h t g a s <EOS>	l e u c h t g a s e <EOS>	2
<M> l e u c h t k ä f e r <EOS>	l e u c h t k ä f e r <EOS>	3
<M> l e u c h t s t o f f <EOS>	l e u c h t s t o f f e <EOS>	2
<M> l e u c h t t u r m <EOS>	l e u c h t t ü r m e <EOS>	2
<F> l e u g n u n g <EOS>	l e u g n u n g e n <EOS>	1
<M> l e u k o z y t <EOS>	l e u k o z y t e n <EOS>	1
<M> l e u t n a n t <EOS>	l e u t n a n t e <EOS>	2
<F> l e v k o j e <EOS>	l e v k o j e n <EOS>	1
<N> l e x e m <EOS>	l e x e m e <EOS>	2
<M> l i b a n e s e <EOS>	l i b a n e s e n <EOS>	1
<F> l i b a n e s i n <EOS>	l i b a n e s i n n e n <EOS>	6
<F> l i b e l l e <EOS>	l i b e l l e n <EOS>	1
<M> l i b e r i a n e r <EOS>	l i b e r i a n e r <EOS>	3
<M> l i b y e r <EOS>	l i b y e r <EOS>	3
<M> l i c h t b o g e n o f e n <EOS>	l i c h t b o g e n ö f e n <EOS>	3
<F> l i c h t f a r b e <EOS>	l i c h t f a r b e n <EOS>	1
<F> l i c h t g e s c h w i n d i g k e i t <EOS>	l i c h t g e s c h w i n d i g k e i t e n <EOS>	1
<N> l i c h t j a h r <EOS>	l i c h t j a h r e <EOS>	2
<N> l i c h t m e s s g e r ä t <EOS>	l i c h t m e s s g e r ä t e <EOS>	2
<F> l i c h t q u e l l e <EOS>	l i c h t q u e l l e n <EOS>	1
<M> l i c h t s c h a l t e r <EOS>	l i c h t s c h a l t e r <EOS>	3
<N> l i d <EOS>	l i d e r <EOS>	4
<N> l i e b c h e n <EOS>	l i e b c h e n <EOS>	3
<F> l i e b e n s w ü r d i g k e i t <EOS>	l i e b e n s w ü r d i g k e i t e n <EOS>	1
<F> l i e b h a b e r e i <EOS>	l i e b h a b e r e i e n <EOS>	1
<M> l i e b l i n g <EOS>	l i e b l i n g e <EOS>	2
<N> l i e d <EOS>	l i e d e r <EOS>	4
<M> l i e f e r a n t <EOS>	l i e f e r a n t e n <EOS>	1
<F> l i e f e r u n g <EOS>	l i e f e r u n g e n <EOS>	1
<F> l i e g e <EOS>	l i e g e n <EOS>	1
<M> l i g a n d e n a u s t a u s c h <EOS>	l i g a n d e n a u s t a u s c h e <EOS>	2
<N> l i g n i n <EOS>	l i g n i n e <EOS>	2
<M> l i k ö r <EOS>	l i k ö r e <EOS>	2
<F> l i l i e <EOS>	l i l i e n <EOS>	1
<F> l i m o n e <EOS>	l i m o n e n <EOS>	1
<F> l i n d e <EOS>	l i n d e n <EOS>	1
<M> l i n d e n b a u m <EOS>	l i n d e n b ä u m e <EOS>	2
<M> l i n d w u r m <EOS>	l i n d w ü r m e r <EOS>	4
<F> l i n g u i s t i n <EOS>	l i n g u i s t i n n e n <EOS>	6
<M> l i n g u i s t <EOS>	l i n g u i s t e n <EOS>	1
<F> l i n i e <EOS>	l i n i e n <EOS>	1
<M> l i n k s r u c k <EOS>	l i n k s r u c k e <EOS>	2
<M> l i n k s v e r k e h r <EOS>	l i n k s v e r k e h r e <EOS>	2
<M> l i n o l s c h n i t t <EOS>	l i n o l s c h n i t t e <EOS>	2
<F> l i n s e <EOS>	l i n s e n <EOS>	1
<F> l i p p e <EOS>	l i p p e n <EOS>	1
<N> l i p p e n b e k e n n t n i s <EOS>	l i p p e n b e k e n n t n i s s e <EOS>	6
<M> l i p p e n s t i f t <EOS>	l i p p e n s t i f t e <EOS>	2
<F> l i s t e <EOS>	l i s t e n <EOS>	1
<F> l i s t <EOS>	l i s t e n <EOS>	1
<M> l i t a u e r <EOS>	l i t a u e r <EOS>	3
<F> l i t e r a t u r <EOS>	l i t e r a t u r e n <EOS>	1
<N> l i t e r <EOS>	l i t e r <EOS>	3
<N> l i t h i u m i s o t o p <EOS>	l i t h i u m i s o t o p e <EOS>	2
<F> l i t u r g i e <EOS>	l i t u r g i e n <EOS>	1
<F> l i v r e e <EOS>	l i v r e e n <EOS>	1
<F> l i z e n z <EOS>	l i z e n z e n <EOS>	1
<M> l o c h e r <EOS>	l o c h e r <EOS>	3
<F> l o c k e <EOS>	l o c k e n <EOS>	1
<F> l o c k e r u n g <EOS>	l o c k e r u n g e n <EOS>	1
<M> l ö f f e l c h e n <EOS>	l ö f f e l c h e n <EOS>	3
<F> l ö f f e l e n t e <EOS>	l ö f f e l e n t e n <EOS>	1
<N> l o g i k g a t t e r <EOS>	l o g i k g a t t e r <EOS>	3
<N> l o k a l e l e m e n t <EOS>	l o k a l e l e m e n t e <EOS>	2
<N> l o k a l <EOS>	l o k a l e <EOS>	2
<F> l o k a l r u n d e <EOS>	l o k a l r u n d e n <EOS>	1
<M> l o k f ü h r e r <EOS>	l o k f ü h r e r <EOS>	3
<N> l o r b e e r b l a t t <EOS>	l o r b e e r b l ä t t e r <EOS>	4
<M> l o r b e e r <EOS>	l o r b e e r e n <EOS>	1
<N> l ö s c h p a p i e r <EOS>	l ö s c h p a p i e r e <EOS>	2
<N> l ö s l i c h k e i t s p r o d u k t <EOS>	l ö s l i c h k e i t s p r o d u k t e <EOS>	2
<N> l o s <EOS>	l o s e <EOS>	2
<N> l ö t m e t a l l <EOS>	l ö t m e t a l l e <EOS>	2
<M> l o t s e <EOS>	l o t s e n <EOS>	1
<F> l o t t e r i e <EOS>	l o t t e r i e n <EOS>	1
<M> l ö w e <EOS>	l ö w e n <EOS>	1
<M> l ö w e n a n t e i l <EOS>	l ö w e n a n t e i l e <EOS>	2
<M> l ö w e n k o p f <EOS>	l ö w e n k ö p f e <EOS>	2
<F> l ö w e n m ä h n e <EOS>	l ö w e n m ä h n e n <EOS>	1
<M> l ö w e n z a h n <EOS>	l ö w e n z ä h n e <EOS>	2
<F> l ö w i n <EOS>	l ö w i n n e n <EOS>	6
<M> l ü b e c k e r <EOS>	l ü b e c k e r <EOS>	3
<M> l u c h s <EOS>	l u c h s e <EOS>	2
<M> l u c i a n e r <EOS>	l u c i a n e r <EOS>	3
<F> l ü c k e <EOS>	l ü c k e n <EOS>	1
<M> l ü c k e n t e x t <EOS>	l ü c k e n t e x t e <EOS>	2
<M> l u f t a b s c h l u s s <EOS>	l u f t a b s c h l ü s s e <EOS>	2
<M> l u f t a n g r i f f <EOS>	l u f t a n g r i f f e <EOS>	2
<M> l u f t b a l l o n <EOS>	l u f t b a l l o n s <EOS>	5
<N> l u f t b i l d <EOS>	l u f t b i l d e r <EOS>	4
<F> l u f t b l a s e <EOS>	l u f t b l a s e n <EOS>	1
<M> l ü f t e r <EOS>	l ü f t e r <EOS>	3
<F> l u f t p o l s t e r f o l i e <EOS>	l u f t p o l s t e r f o l i e n <EOS>	1
<F> l u f t p u m p e <EOS>	l u f t p u m p e n <EOS>	1
<N> l u f t s c h i f f <EOS>	l u f t s c h i f f e <EOS>	2
<M> l u f t s c h l a g <EOS>	l u f t s c h l ä g e <EOS>	2
<F> l u f t s c h l a n g e <EOS>	l u f t s c h l a n g e n <EOS>	1
<M> l u f t s t r o m <EOS>	l u f t s t r ö m e <EOS>	2
<M> l ü g n e r <EOS>	l ü g n e r <EOS>	3
<F> l ü m m e l t ü t e <EOS>	l ü m m e l t ü t e n <EOS>	1
<M> l u m p e n <EOS>	l u m p e n <EOS>	3
<M> l u n d <EOS>	l u n d e <EOS>	2
<F> l u n g e <EOS>	l u n g e n <EOS>	1
<F> l u n g e n k r a n k h e i t <EOS>	l u n g e n k r a n k h e i t e n <EOS>	1
<M> l u n g e n k r e b s <EOS>	l u n g e n k r e b s e <EOS>	2
<N> l u n g e n ö d e m <EOS>	l u n g e n ö d e m e <EOS>	2
<N> l u n g e n p r o b l e m <EOS>	l u n g e n p r o b l e m e <EOS>	2
<M> l u n i s o l a r k a l e n d e r <EOS>	l u n i s o l a r k a l e n d e r <EOS>	3
<F> l u p e <EOS>	l u p e n <EOS>	1
<F> l u p i n e <EOS>	l u p i n e n <EOS>	1
<M> l u r c h <EOS>	l u r c h e <EOS>	2
<M> l u s t e r <EOS>	l u s t e r <EOS>	3
<M> l ü s t e r <EOS>	l ü s t e r <EOS>	3
<M> l u s t k n a b e <EOS>	l u s t k n a b e n <EOS>	1
<N> l u s t s p i e l <EOS>	l u s t s p i e l e <EOS>	2
<M> l u t s c h e r <EOS>	l u t s c h e r <EOS>	3
<F> l u t s c h t a b l e t t e <EOS>	l u t s c h t a b l e t t e n <EOS>	1
<F> l y m p h d r ü s e <EOS>	l y m p h d r ü s e n <EOS>	1
<F> l y m p h e <EOS>	l y m p h e n <EOS>	1
<N> l y m p h s y s t e m <EOS>	l y m p h s y s t e m e <EOS>	2
<F> m a c c h i e <EOS>	m a c c h i e n <EOS>	1
<M> m a c h e r <EOS>	m a c h e r <EOS>	3
<F> m a c h t h a b e r i n <EOS>	m a c h t h a b e r i n n e n <EOS>	6
<M> m a c h t h a b e r <EOS>	m a c h t h a b e r <EOS>	3
<F> m a c k e <EOS>	m a c k e n <EOS>	1
<M> m a c k e r <EOS>	m a c k e r <EOS>	3
<M> m ä d c h e n n a m e <EOS>	m ä d c h e n n a m e n <EOS>	1
<F> m a d e <EOS>	m a d e n <EOS>	1
<M> m a d e n h a c k e r <EOS>	m a d e n h a c k e r <EOS>	3
<M> m a d e n k ä s e <EOS>	m a d e n k ä s e <EOS>	3
<F> m a d e n s c h r a u b e <EOS>	m a d e n s c h r a u b e n <EOS>	1
<N> m a d r i g a l <EOS>	m a d r i g a l e <EOS>	2
<M> m ä g d l e i n <EOS>	m ä g d l e i n <EOS>	3
<F> m a g d <EOS>	m ä g d e <EOS>	2
<F> m a g e n e n t z ü n d u n g <EOS>	m a g e n e n t z ü n d u n g e n <EOS>	1
<M> m a g e n i n h a l t <EOS>	m a g e n i n h a l t e <EOS>	2
<M> m a g e n k r e b s <EOS>	m a g e n k r e b s e <EOS>	2
<M> m a g e n <EOS>	m ä g e n <EOS>	3
<M> m a g e n s a f t <EOS>	m a g e n s ä f t e <EOS>	2
<M> m a g e n s c h m e r z <EOS>	m a g e n s c h m e r z e n <EOS>	1
<M> m a g i e r <EOS>	m a g i e r <EOS>	3
<M> m a g i s t e r <EOS>	m a g i s t e r <EOS>	3
<N> m a g i s t r a l e <EOS>	m a g i s t r a l e n <EOS>	1
<M> m a g i s t r a t <EOS>	m a g i s t r a t e <EOS>	2
<M> m a g n e s i t <EOS>	m a g n e s i t e <EOS>	2
<N> m a g n e s i u m i o n <EOS>	m a g n e s i u m i o n e n <EOS>	1
<N> m a g n e s i u m s a l z <EOS>	m a g n e s i u m s a l z e <EOS>	2
<N> m a g n e t b a n d g e r ä t <EOS>	m a g n e t b a n d g e r ä t e <EOS>	2
<N> m a g n e t e i s e n e r z <EOS>	m a g n e t e i s e n e r z e <EOS>	2
<M> m a g n e t e i s e n s t e i n <EOS>	m a g n e t e i s e n s t e i n e <EOS>	2
<N> m a g n e t f e l d <EOS>	m a g n e t f e l d e r <EOS>	4
<M> m a g n e t k i e s <EOS>	m a g n e t k i e s e <EOS>	2
<M> m a g n e t <EOS>	m a g n e t e <EOS>	2
<N> m a g n e t r o n <EOS>	m a g n e t r o n e <EOS>	2
<M> m a g n e t s t e i n <EOS>	m a g n e t s t e i n e <EOS>	2
<F> m a g n o l i e <EOS>	m a g n o l i e n <EOS>	1
<M> m ä h d r e s c h e r <EOS>	m ä h d r e s c h e r <EOS>	3
<N> m a h l <EOS>	m ä h l e r <EOS>	4
<F> m a h l z e i t <EOS>	m a h l z e i t e n <EOS>	1
<M> m ä h n e n h u n d <EOS>	m ä h n e n h u n d e <EOS>	2
<F> m ä h n e n r a t t e <EOS>	m ä h n e n r a t t e n <EOS>	1
<F> m ä h n e n r o b b e <EOS>	m ä h n e n r o b b e n <EOS>	1
<M> m ä h n e n w o l f <EOS>	m ä h n e n w ö l f e <EOS>	2
<F> m a h n w a c h e <EOS>	m a h n w a c h e n <EOS>	1
<M> m a i b a u m <EOS>	m a i b ä u m e <EOS>	2
<N> m a i g l ö c k c h e n <EOS>	m a i g l ö c k c h e n <EOS>	3
<M> m a i l ä n d e r <EOS>	m a i l ä n d e r <EOS>	3
<N> m a i l <EOS>	m a i l s <EOS>	5
<M> m a i n z e r <EOS>	m a i n z e r <EOS>	3
<M> m a i s k o l b e n <EOS>	m a i s k o l b e n <EOS>	3
<M> m a j o r a n <EOS>	m a j o r a n e <EOS>	2
<F> m a j u s k e l <EOS>	m a j u s k e l n <EOS>	1
<N> m a k e - u p <EOS>	m a k e - u p s <EOS>	5
<M> m a k l e r <EOS>	m a k l e r <EOS>	3
<F> m a k r e l e <EOS>	m a k r e l e n <EOS>	1
<M> m a k r o n ä h r s t o f f <EOS>	m a k r o n ä h r s t o f f e <EOS>	2
<F> m a k u l a t u r <EOS>	m a k u l a t u r e n <EOS>	1
<F> m a l a y s i e r i n <EOS>	m a l a y s i e r i n n e n <EOS>	6
<M> m a l a y s i e r <EOS>	m a l a y s i e r <EOS>	3
<F> m a l e d i v e r i n <EOS>	m a l e d i v e r i n n e n <EOS>	6
<M> m a l e d i v e r <EOS>	m a l e d i v e r <EOS>	3
<M> m a l t e s e <EOS>	m a l t e s e n <EOS>	1
<M> m a l t e s e r <EOS>	m a l t e s e r <EOS>	3
<F> m a l v e <EOS>	m a l v e n <EOS>	1
<N> m a m m a k a r z i n o m <EOS>	m a m m a k a r z i n o m e <EOS>	2
<N> m a m m u t <EOS>	m a m m u t e <EOS>	2
<N> m a n a g e m e n t <EOS>	m a n a g e m e n t s <EOS>	5
<N> m a n a g e m e n t s y s t e m <EOS>	m a n a g e m e n t s y s t e m e n <EOS>	1
<M> m a n a g e r <EOS>	m a n a g e r <EOS>	3
<F> m a n d a r i n e n t e <EOS>	m a n d a r i n e n t e n <EOS>	1
<M> m a n d a r i n f i s c h <EOS>	m a n d a r i n f i s c h e <EOS>	2
<N> m a n d a t <EOS>	m a n d a t e <EOS>	2
<M> m a n d e l b a u m <EOS>	m a n d e l b ä u m e <EOS>	2
<F> m a n d o l i n e <EOS>	m a n d o l i n e n <EOS>	1
<N> m a n g e l s y m p t o m <EOS>	m a n g e l s y m p t o m e <EOS>	2
<M> m a n g o l d <EOS>	m a n g o l d e <EOS>	2
<F> m a n g o s t a n e <EOS>	m a n g o s t a n e n <EOS>	1
<F> m a n g r o v e <EOS>	m a n g r o v e n <EOS>	1
<M> m a n g r o v e n w a l d <EOS>	m a n g r o v e n w ä l d e r <EOS>	4
<M> m a n g r o v e r a l l e <EOS>	m a n g r o v e r a l l e n <EOS>	1
<F> m a n i e r <EOS>	m a n i e r e n <EOS>	1
<N> m ä n n c h e n <EOS>	m ä n n c h e n <EOS>	3
<M> m a n n h e i m e r <EOS>	m a n n h e i m e r <EOS>	3
<N> m ä n n l e i n <EOS>	m ä n n l e i n <EOS>	3
<N> m a n ö v e r <EOS>	m a n ö v e r <EOS>	3
<F> m a n s a r d e <EOS>	m a n s a r d e n <EOS>	1
<F> m a n s c h e t t e <EOS>	m a n s c h e t t e n <EOS>	1
<M> m a n t e l <EOS>	m ä n t e l <EOS>	3
<N> m a n t e l t i e r <EOS>	m a n t e l t i e r e <EOS>	2
<N> m a n u a l <EOS>	m a n u a l e <EOS>	2
<F> m a n u f a k t u r <EOS>	m a n u f a k t u r e n <EOS>	1
<N> m ä p p c h e n <EOS>	m ä p p c h e n <EOS>	3
<M> m a r a t h o n <EOS>	m a r a t h o n s <EOS>	5
<N> m ä r c h e n b u c h <EOS>	m ä r c h e n b ü c h e r <EOS>	4
<N> m ä r c h e n <EOS>	m ä r c h e n <EOS>	3
<M> m a r d e r <EOS>	m a r d e r <EOS>	3
<F> m a r g e r i t e <EOS>	m a r g e r i t e n <EOS>	1
<F> m a r i l l e <EOS>	m a r i l l e n <EOS>	1
<F> m a r i n a d e <EOS>	m a r i n a d e n <EOS>	1
<F> m a r i o n e t t e <EOS>	m a r i o n e t t e n <EOS>	1
<F> m a r k e <EOS>	m a r k e n <EOS>	1
<M> m a r k e n n a m e <EOS>	m a r k e n n a m e n <EOS>	1
<M> m a r k g r a f <EOS>	m a r k g r a f e n <EOS>	1
<F> m a r k i e r u n g <EOS>	m a r k i e r u n g e n <EOS>	1
<F> m a r k i e r u n g s s c h n i t t s t e l l e <EOS>	m a r k i e r u n g s s c h n i t t s t e l l e n <EOS>	1
<F> m a r k i s e <EOS>	m a r k i s e n <EOS>	1
<M> m a r k t a n t e i l <EOS>	m a r k t a n t e i l e <EOS>	2
<M> m a r k t f ü h r e r <EOS>	m a r k t f ü h r e r <EOS>	3
<M> m a r k t p l a t z <EOS>	m a r k t p l ä t z e <EOS>	2
<M> m a r k t w e r t <EOS>	m a r k t w e r t e <EOS>	2
<F> m ä r <EOS>	m ä r e n <EOS>	1
<F> m a r m e l a d e <EOS>	m a r m e l a d e n <EOS>	1
<F> m a r m o r k a t z e <EOS>	m a r m o r k a t z e n <EOS>	1
<M> m a r m o r <EOS>	m a r m o r e <EOS>	2
<M> m a r o d e u r <EOS>	m a r o d e u r e <EOS>	2
<M> m a r o k k a n e r <EOS>	m a r o k k a n e r <EOS>	3
<F> m a r o n e <EOS>	m a r o n e n <EOS>	1
<F> m a r o t t e <EOS>	m a r o t t e n <EOS>	1
<M> m a r s c h a l l <EOS>	m a r s c h ä l l e <EOS>	2
<F> m ä r t y r e r i n <EOS>	m ä r t y r e r i n n e n <EOS>	6
<M> m ä r t y r e r <EOS>	m ä r t y r e r <EOS>	3
<N> m a r t y r o l o g i u m <EOS>	m a r t y r o l o g i e n <EOS>	6
<M> m a r x i s t <EOS>	m a r x i s t e n <EOS>	1
<M> m a s c h e n d r a h t z a u n <EOS>	m a s c h e n d r a h t z ä u n e <EOS>	2
<N> m a s c h i n e n g e w e h r <EOS>	m a s c h i n e n g e w e h r e <EOS>	2
<M> m a s c h i n e n r a u m <EOS>	m a s c h i n e n r ä u m e <EOS>	2
<F> m a s c h i n e n s p r a c h e <EOS>	m a s c h i n e n s p r a c h e n <EOS>	1
<F> m a s e r <EOS>	m a s e r n <EOS>	1
<F> m a s k e <EOS>	m a s k e n <EOS>	1
<N> m a s k u l i n u m <EOS>	m a s k u l i n a <EOS>	6
<F> m a s s a g e <EOS>	m a s s a g e n <EOS>	1
<N> m a ß b a n d <EOS>	m a ß b ä n d e r <EOS>	4
<M> m a s s e n a n t e i l <EOS>	m a s s e n a n t e i l e <EOS>	2
<F> m a s s e n b e w e g u n g <EOS>	m a s s e n b e w e g u n g e n <EOS>	1
<M> m a s s e n d e f e k t <EOS>	m a s s e n d e f e k t e <EOS>	2
<N> m a s s e n p r o z e n t <EOS>	m a s s e n p r o z e n t e <EOS>	2
<N> m a s s e n s p e k t r o m e t e r <EOS>	m a s s e n s p e k t r o m e t e r <EOS>	3
<M> m a s s e n u n t e r s c h i e d <EOS>	m a s s e n u n t e r s c h i e d e <EOS>	2
<N> m a s s e p r o z e n t <EOS>	m a s s e p r o z e n t e <EOS>	2
<F> m a s s e u r i n <EOS>	m a s s e u r i n n e n <EOS>	6
<M> m a s s e u r <EOS>	m a s s e u r e <EOS>	2
<M> m a ß k o l b e n <EOS>	m a ß k o l b e n <EOS>	3
<F> m a ß n a h m e <EOS>	m a ß n a h m e n <EOS>	1
<M> m a ß s t a b <EOS>	m a ß s t ä b e <EOS>	2
<M> m a s t e r <EOS>	m a s t e r <EOS>	3
<F> m a s t u r b a t i o n <EOS>	m a s t u r b a t i o n e n <EOS>	1
<M> m a t c h <EOS>	m a t c h e <EOS>	2
<F> m a t h e m a t i k e r i n <EOS>	m a t h e m a t i k e r i n n e n <EOS>	6
<M> m a t h e m a t i k e r <EOS>	m a t h e m a t i k e r <EOS>	3
<M> m a t j e s h e r i n g <EOS>	m a t j e s h e r i n g e <EOS>	2
<M> m a t j e s <EOS>	m a t j e s <EOS>	3
<M> m a t r o s e <EOS>	m a t r o s e n <EOS>	1
<N> m a t t <EOS>	m a t t s <EOS>	5
<F> m a u l b e e r e <EOS>	m a u l b e e r e n <EOS>	1
<N> m a u l <EOS>	m ä u l e r <EOS>	4
<F> m a u l s c h e l l e <EOS>	m a u l s c h e l l e n <EOS>	1
<F> m a u l w u r f s g r i l l e <EOS>	m a u l w u r f s g r i l l e n <EOS>	1
<M> m a u r e <EOS>	m a u r e n <EOS>	1
<M> m a u r e r <EOS>	m a u r e r <EOS>	3
<N> m ä u s c h e n <EOS>	m ä u s c h e n <EOS>	3
<M> m ä u s e b u s s a r d <EOS>	m ä u s e b u s s a r d e <EOS>	2
<N> m a u s e l o c h <EOS>	m a u s e l ö c h e r <EOS>	4
<F> m a u t <EOS>	m a u t e n <EOS>	1
<F> m a x i m e <EOS>	m a x i m e n <EOS>	1
<N> m a x i m u m <EOS>	m a x i m a <EOS>	6
<M> m a z e d o n i e r <EOS>	m a z e d o n i e r <EOS>	3
<F> m e c h a n i k e r i n <EOS>	m e c h a n i k e r i n n e n <EOS>	6
<F> m e d a i l l e <EOS>	m e d a i l l e n <EOS>	1
<F> m e d i e n g e s c h i c h t e <EOS>	m e d i e n g e s c h i c h t e n <EOS>	1
<F> m e d i e n h i s t o r i k e r i n <EOS>	m e d i e n h i s t o r i k e r i n n e n <EOS>	6
<M> m e d i e n h i s t o r i k e r <EOS>	m e d i e n h i s t o r i k e r <EOS>	3
<F> m e d i e n w i s s e n s c h a f t l e r i n <EOS>	m e d i e n w i s s e n s c h a f t l e r i n n e n <EOS>	6
<M> m e d i e n w i s s e n s c h a f t l e r <EOS>	m e d i e n w i s s e n s c h a f t l e r <EOS>	3
<N> m e d i k a m e n t <EOS>	m e d i k a m e n t e <EOS>	2
<F> m e d i z i n e r i n <EOS>	m e d i z i n e r i n n e n <EOS>	6
<F> m e d i z i n <EOS>	m e d i z i n e n <EOS>	1
<N> m e d i z i n p r o d u k t <EOS>	m e d i z i n p r o d u k t e <EOS>	2
<F> m e d r e s s e <EOS>	m e d r e s s e n <EOS>	1
<M> m e e r e s b o d e n <EOS>	m e e r e s b ö d e n <EOS>	3
<M> m e e r e s f i s c h <EOS>	m e e r e s f i s c h e <EOS>	2
<F> m e e r e s k ü s t e <EOS>	m e e r e s k ü s t e n <EOS>	1
<M> m e e r e s s c h w a m m <EOS>	m e e r e s s c h w ä m m e <EOS>	2
<N> m e e r e s s e d i m e n t <EOS>	m e e r e s s e d i m e n t e <EOS>	2
<F> m e e r e s s t r ö m u n g <EOS>	m e e r e s s t r ö m u n g e n <EOS>	1
<N> m e e r e s t i e r <EOS>	m e e r e s t i e r e <EOS>	2
<N> m e e r s c h w e i n c h e n <EOS>	m e e r s c h w e i n c h e n <EOS>	3
